"","id","deviceid","latitude","longitude","addr1","addr2","addr3","addr4"
"313",1316,"5bb10f5b047cd1f2",36.9555288,127.0906374,NA,NA,NA,NA
"314",1323,"27e005348852a1f",37.1530386,127.0801515,"대한민국","경기도","오산시","부산동"
"315",1325,"cdfb8def0216723d",36.8016168,127.1129584,NA,NA,NA,NA
"316",1332,"14cc5862a3f65a52",34.797871,126.4328603,NA,NA,NA,NA
"317",1336,"8dbf09f9385accc0",37.6929572,126.8657674,"대한민국","경기도","고양시","덕양구"
"318",1337,"2ff417208f40254",35.9444968,128.5657091,NA,NA,NA,NA
"319",1339,"e2f921617b0c0694",35.8663995,128.7322288,NA,NA,NA,NA
"320",1343,"32b24d7c18c2398c",36.673493,127.4971379,NA,NA,NA,NA
"321",1347,"cc71cadb6741908d",37.5758797,126.9839871,NA,NA,NA,NA
"322",1352,"9671fcf2b9743efb",37.6570414,127.0306995,NA,NA,NA,NA
"323",1358,"7266716436c75f65",37.4697769,126.9186664,"대한민국","서울특별시","관악구","난곡동"
"324",1363,"5fd3fa83db4cf325",37.3329538,127.0953208,"대한민국","경기도","용인시","수지구"
"325",1377,"8d5a4a0548b5f0a9",37.4947,126.7044546,NA,NA,NA,NA
"326",1391,"4a73a2b375e96010",37.3849334,126.9414696,"대한민국","경기도","안양시","동안구"
"327",1400,"a2d035d25d6650bd",35.0971105,128.9845485,NA,NA,NA,NA
"328",1403,"51179293571294",37.607847,126.6740327,"대한민국","인천광역시","서구","마전동"
"329",1413,"e54a18730fd71928",37.479296313202,126.910304498573,"대한민국","서울특별시","관악구","남부순환로"
"330",1422,"37784100b1a0cdf",36.324277,127.4242532,"대한민국","대전광역시","중구","대흥동"
"331",1423,"b0b1716d2694e795",35.9245382,128.5517346,NA,NA,NA,NA
"332",1429,"d15175b699d89227",35.8557826,128.6096738,"대한민국","대구광역시","수성구","수성동1가"
"333",1432,"af1e283a48ea883a",37.6037149,126.9191979,NA,NA,NA,NA
"334",1438,"d37af7ee362d2a55",35.9897158,128.9556047,NA,NA,NA,NA
"335",1441,"7827a815622cb2ca",37.4857213,126.837853,"대한민국","서울특별시","구로구","오류2동"
"336",1443,"b75fc82333b037c5",37.8652836,126.8019776,"대한민국","경기도","파주시","문산읍"
"337",1445,"621421f1d4569c43",35.83447013,128.59704656,NA,NA,NA,NA
"338",1448,"c360ec55c21fc94e",35.1393395,129.0618452,"대한민국","부산광역시","동구","범일2동"
"339",1449,"9aef4a72f1c91ed3",37.5926196,127.1492257,"대한민국","경기도","구리시","수택2동"
"340",1450,"d86e4961d93c08ea",37.4981086,126.7545217,NA,NA,NA,NA
"341",1456,"33370507c22ea9a1",37.4563455,127.060523,"대한민국","서울특별시","서초구","내곡동"
"342",1464,"875d9a3ca7049a46",37.591054,126.9466629,NA,NA,NA,NA
"343",1471,"c99e56e25ff0498c",35.8542627,128.5724459,"대한민국","대구광역시","달서구","두류동"
"344",1472,"38fe72f0e21aaf26",37.6565988,127.0644341,"대한민국","서울특별시","노원구","상계2동"
"345",1480,"b132b9b5b885ecc1",35.1575034,129.0245673,NA,NA,NA,NA
"346",1481,"17ed20c9808514d5",37.3870806,126.9642634,NA,NA,NA,NA
"347",1494,"46624ac9c612d03d",35.2273132,129.0153544,NA,NA,NA,NA
"348",1495,"47525a6f66ccc267",35.1337752,128.9766103,NA,NA,NA,NA
"349",1497,"a6c614e3d144ad47",37.5788917,126.9145448,NA,NA,NA,NA
"350",1500,"d7f0bb3940c8fed9",37.2560969,127.0221805,NA,NA,NA,NA
"351",1508,"fc58fcd371d8d1a0",33.2546866,126.5679632,"대한민국","제주특별자치도","서귀포시","동홍동"
"352",1524,"b83c0ccf8122069c",35.9621593,129.412057,NA,NA,NA,NA
"353",1525,"9cefe7c7af3b1c1",37.4882084,126.8329754,"대한민국","서울특별시","구로구","오류2동"
"354",1529,"130474f8f33ae0dd",36.3425661,126.6080008,"대한민국","충청남도","보령시","대천4동"
"355",1531,"5520e6ee50030e71",37.5589859,126.7566738,NA,NA,NA,NA
"356",1533,"eefc175a83c147d5",37.5953694,126.6963232,NA,NA,NA,NA
"357",1541,"a1857b8d7fe8a157",37.342694,126.7859399,NA,NA,NA,NA
"358",1545,"de996bc7d4181e16",36.6221972,127.4474784,"대한민국","충청북도","청주시","흥덕구"
"359",1550,"372bb74c85ed1cda",37.4789824,126.6372353,NA,NA,NA,NA
"360",1553,"49f423e0da356c82",37.4809886,127.1214615,"대한민국","서울특별시","송파구","문정동"
"361",1563,"77358a63a1df5fd5",37.7232003,127.0448782,NA,NA,NA,NA
"362",1569,"c44265344ccd6227",37.3242596,126.8057854,"대한민국","경기도","안산시","단원구"
"363",1572,"b2d2155b3a0d7283",35.1614696,126.9011496,"대한민국","광주광역시","북구","임동"
"364",1585,"895242def90653b0",36.9919753,127.5864769,NA,NA,NA,NA
"365",1592,"7b94ce9c717da725",36.5002075,127.2495927,NA,NA,NA,NA
"366",1596,"183dbf2e3978dc3e",36.8901231,126.6220517,NA,NA,NA,NA
"367",1597,"49e7b0f18274f4fa",35.0760692,128.9817613,NA,NA,NA,NA
"368",1612,"df01e50cbbe71bb8",33.4704094,126.5483155,NA,NA,NA,NA
"369",1623,"bd9c589a177ea69f",37.4957557,127.0209238,NA,NA,NA,NA
"370",1625,"6949a0569030fdc8",37.6052555354345,127.065283298793,NA,NA,NA,NA
"371",1629,"eb434e86e4697402",37.4143545,126.9145052,NA,NA,NA,NA
"372",1633,"9aca11ec45112f1d",36.6850601,126.5349552,NA,NA,NA,NA
"373",1636,"5602f867dccdda3d",37.6776963,126.7576879,NA,NA,NA,NA
"374",1639,"a37a134abb4bf1ff",37.4525522,126.7100251,NA,NA,NA,NA
"375",1648,"76c3eda74e504334",36.8201977,127.1185628,NA,NA,NA,NA
"376",1656,"f9c54776f1fbd312",37.5260897,126.9303444,NA,NA,NA,NA
"377",1666,"bd34ad7235daf558",36.1422086,128.049424,"대한민국","경상북도","김천시","봉산면"
"378",1676,"1cd8bafec4efb73b",35.2097499,128.7087903,"대한민국","경상남도","창원시","성산구"
"379",1684,"611f98028e045cb",35.9598966,126.999055,"대한민국","전라북도","익산시","부송동"
"380",1687,"298dcb8905c74930",37.1958384,128.2619731,NA,NA,NA,NA
"381",1689,"7fc4384eb5fecae6",37.7021729,126.7659791,NA,NA,NA,NA
"382",1699,"3fe996a0556bb429",37.3892367,126.9296955,"대한민국","경기도","안양시","만안구"
"383",1701,"c3ae7bfdf6b1afec",34.8612307427302,128.425979881116,"대한민국","경상남도","통영시","무전동"
"384",1712,"938014a21c195af1",35.836707,129.2204342,NA,NA,NA,NA
"385",1722,"1881bad9677b1af4",37.5423616,127.0171436,"대한민국","서울특별시","성동구","옥수동"
"386",1726,"2fae05afecd96529",36.7786367,126.4440049,NA,NA,NA,NA
"387",1731,"1bb00a4981cfc46c",37.2445002,127.4815818,NA,NA,NA,NA
"388",1740,"68cb4e255dc18082",37.6527814,127.0575511,"대한민국","서울특별시","노원구","상계6.7동"
"389",1742,"cc6a82f5faa60816",35.9585989,126.6977675,NA,NA,NA,NA
"390",1747,"8b88647d187e6f73",37.5287887,126.9200103,"대한민국","서울특별시","영등포구","여의도동"
"391",1748,"9c40f00b9546531e",36.3719954,127.3172989,"대한민국","대전광역시","유성구","노은1동"
"392",1752,"f7dbe574f543c995",37.3894107,127.22552,"대한민국","경기도","광주시","태전동"
"393",1759,"c7bc7f6b73b1798b",37.5521171,127.1758895,NA,NA,NA,NA
"394",1764,"61b60c5df57c63ca",37.2931427,127.0734458,"대한민국","경기도","수원시","영통구"
"395",1765,"748c086e81670ace",37.4633837,127.1289666,NA,NA,NA,NA
"396",1766,"13ccc084ccd6f078",37.5866062,127.0071474,NA,NA,NA,NA
"397",1781,"78f13ab6f320273a",37.3317927,126.8258685,"대한민국","경기도","안산시","단원구"
"398",1785,"807eb552330622da",37.504857,126.7517773,NA,NA,NA,NA
"399",1786,"d787185a15e16df1",35.1874372,129.0711133,NA,NA,NA,NA
"400",1787,"93b386b7192a9836",35.4875113,129.4169054,NA,NA,NA,NA
"401",1796,"33f21fa68fd75f7a",37.5064241,126.8613313,NA,NA,NA,NA
"402",1801,"59ecc13af01269dd",37.4855845,127.0460299,"대한민국","서울특별시","강남구","도곡2동"
"403",1803,"9b316391ae117d58",36.1182126,128.1831714,NA,NA,NA,NA
"404",1807,"cfe1e3c41f5a92d1",35.6551361,129.3429287,NA,NA,NA,NA
"405",1810,"664e635ab210ebdf",34.9505973,127.5101842,"대한민국","전라남도","순천시","덕암동"
"406",1817,"627c78893ed7f042",37.4851472,126.9157808,NA,NA,NA,NA
"407",1821,"b2609dc5321a9827",35.0994803,129.0238905,"대한민국","부산광역시","서구","토성동1가"
"408",1825,"b222765b0a65443c",37.3655223,126.9641423,NA,NA,NA,NA
"409",1834,"fc1c41d52a8c11a1",36.3476738,127.3374712,"대한민국","대전광역시","유성구","상대동"
"410",1842,"6624d4240870191",35.2589570042436,128.634965699067,NA,NA,NA,NA
"411",1844,"55fc5d0ef0abf6ff",35.1978434,126.8747304,NA,NA,NA,NA
"412",1848,"4305d9665e2584f",37.3521687,127.1168427,NA,NA,NA,NA
"413",1855,"e58a631fd20bcad7",34.7637709,127.6616765,NA,NA,NA,NA
"414",1858,"4d5c4debb5725e7c",36.7536838,127.0297599,"대한민국","충청남도","아산시","좌부동"
"415",1865,"bc900693032138a8",35.9609262,126.6997471,NA,NA,NA,NA
"416",1867,"a14db9b7376ff3f3",35.1898415,128.5648766,NA,NA,NA,NA
"417",1868,"c804dbbf2fb9697c",37.4825737,126.9945724,NA,NA,NA,NA
"418",1871,"4bc3b086b613c093",35.1603717,129.1292451,"대한민국","부산광역시","수영구","민락동"
"419",1877,"9a25533007f5ba2b",37.5247776,127.1277426,NA,NA,NA,NA
"420",1881,"60af5c3eded18098",36.3557447,127.4565987,NA,NA,NA,NA
"421",1882,"b76a5aff1b1ed1af",37.5000718,126.8841927,"대한민국","서울특별시","구로구","구로5동"
"422",1889,"f549d41de529cc13",35.56178355,129.29371953,"대한민국","울산광역시","중구","유곡동"
"423",1892,"816ff0e8daba8557",37.4936067,126.7471865,NA,NA,NA,NA
"424",1915,"3c577e3151464dc7",37.2093994,127.0418603,NA,NA,NA,NA
"425",1917,"a5b681750ce741b8",37.2820744,127.1484135,NA,NA,NA,NA
"426",1919,"cf2bf1d50294e2e7",35.102237,129.02499,NA,NA,NA,NA
"427",1921,"ad7c1b7755a91e68",37.4060885,126.7323751,"대한민국","인천광역시","남동구","논현1동"
"428",1935,"f5e62ee407c2950c",37.2514216,127.1365185,NA,NA,NA,NA
"429",1940,"513f56d63d1ace1d",37.7219746,126.7200392,NA,NA,NA,NA
"430",1941,"59d15500376361cd",35.1833335,126.8121429,NA,NA,NA,NA
"431",1946,"b0f4f99184b2cd4",37.7495184,127.0358838,NA,NA,NA,NA
"432",1947,"b625bc472d58a18e",37.5183382,127.1079315,"대한민국","서울특별시","송파구","잠실동"
"433",1948,"6fd5f3f3a74d658a",37.4695661,126.9190791,NA,NA,NA,NA
"434",1950,"2263be40f4decbf3",37.5900416,126.905414,NA,NA,NA,NA
"435",1953,"827bf053371040ab",35.2436841,129.0143646,NA,NA,NA,NA
"436",1960,"815e4f14b3eee9fc",37.2673485,127.0765024,NA,NA,NA,NA
"437",1968,"5b62989b24e92276",37.3452574,126.7818243,"대한민국","경기도","시흥시","거모동"
"438",1971,"6627ae2480bade",35.331573,129.1636052,NA,NA,NA,NA
"439",1974,"4947e8bf203c09a2",36.613629,127.4941027,"대한민국","충청북도","청주시","흥덕구"
"440",1978,"fad9b403affa796",36.1135618,128.3650122,"대한민국","경상북도","구미시","신평동"
"441",1988,"41d5af50f7be5ddb",37.3722735,127.1403708,NA,NA,NA,NA
"442",1992,"96609cfb75db4f8b",37.5400254,126.89073,"","","",""
"443",1994,"395cf87576d246b6",37.4867631,126.9045945,"대한민국","서울특별시","영등포구","시흥대로"
"444",2000,"1ea15529e314c18f",37.3043675,127.1102533,NA,NA,NA,NA
"445",2008,"6b2e686242aceb5",35.8508882,128.50713807,NA,NA,NA,NA
"446",2019,"ca24d796781896cc",37.4196967,127.242574,"대한민국","경기도","광주시","탄벌동"
"447",2025,"8a1e04b9e0036494",37.5662945,127.178737,"대한민국","서울특별시","강동구","강일동"
"448",2026,"d7d1799a6d7c90b7",35.8740208,128.61494992,NA,NA,NA,NA
"449",2027,"3d3a46409a27d992",37.5466944,127.1345284,"대한민국","서울특별시","강동구","천호1동"
"450",2031,"58ae94acb8833637",37.6403022,126.63378175,"대한민국","경기도","김포시","양촌읍"
"451",2034,"30b9495c4b0e1c4a",37.5827643,126.9466313,NA,NA,NA,NA
"452",2036,"3e567c4ec3a86224",35.9557733,126.9894047,"대한민국","전라북도","익산시","어양동"
"453",2044,"7b72c55ff5249b0",37.7757214,127.5428778,"대한민국","강원도","춘천시","남산면"
"454",2048,"6d881a17a7e16dd9",37.3855723,126.9636165,NA,NA,NA,NA
"455",2049,"fa546826b6e2ade5",37.4821939,126.8673646,"대한민국","경기도","광명시","철산동"
"456",2050,"bfcb098e62a3f792",35.1065855,128.9848547,NA,NA,NA,NA
"457",2053,"b4cde2286b469bb5",35.8314131,127.0989755,NA,NA,NA,NA
"458",2060,"aa8a891ef21d383c",35.8592815,128.6449724,NA,NA,NA,NA
"459",2064,"3f29add8695ee74a",37.5549816,127.1535272,"대한민국","서울특별시","강동구","고덕1동"
"460",2066,"a8ff8bb0a88616c0",37.7079287,126.9034586,NA,NA,NA,NA
"461",2070,"8149d60c79c7bc0e",37.4911042,127.0842945,NA,NA,NA,NA
"462",2071,"249f484d4d93345c",37.4642985,126.8730806,"대한민국","경기도","광명시","하안2동"
"463",2072,"aa908ac41f650334",36.4836908,127.2953242,"대한민국","충청남도","연기군","금남면"
"464",2075,"32e3f2c109c9b102",35.2380519,129.0930072,"대한민국","부산광역시","금정구","부곡3동"
"465",2083,"801853625a0d4ee3",37.3410786,127.965258,"대한민국","강원도","원주시","봉산동"
"466",2090,"69cbf9b605049a06",37.6476428,127.1242508,NA,NA,NA,NA
"467",2093,"c4cdb8351a2162e5",36.6453217,129.4233031,NA,NA,NA,NA
"468",2094,"b2eb076c9977b08d",36.922787,126.6535506,NA,NA,NA,NA
"469",2095,"fd681c786c8a31ed",36.9967388,129.4009171,NA,NA,NA,NA
"470",2099,"90090a4008fa2c30",35.0997823,128.9987689,NA,NA,NA,NA
"471",2104,"b8564c8f786d0b31",37.2431384,127.0616674,NA,NA,NA,NA
"472",2109,"ab2080505bc41e31",37.5989782,127.0919684,NA,NA,NA,NA
"473",2113,"665951f9c6145ac7",35.1459907,126.8694177,NA,NA,NA,NA
"474",2115,"592c5a212e7436ee",37.30294612,127.12389919,NA,NA,NA,NA
"475",2116,"9b4633d547532359",36.9620647824437,127.042890908205,NA,NA,NA,NA
"476",2117,"f95b78dcb8504451",37.6162533,127.0353515,NA,NA,NA,NA
"477",2133,"ae5e4d5b989324b1",34.9514732,128.6578681,NA,NA,NA,NA
"478",2138,"697ca1ec103f4b3f",36.48679298,127.26505654,NA,NA,NA,NA
"479",2151,"ee946a1f4c506eeb",37.2448132,127.1125708,NA,NA,NA,NA
"480",2156,"9d01571f99cb93a7",36.1735868,127.7895574,NA,NA,NA,NA
"481",2158,"b1fb018e56a650a1",36.8949628,127.1394461,NA,NA,NA,NA
"482",2163,"9eba155d90c9ba3d",36.3222553,127.3478716,"대한민국","대전광역시","서구","도안동"
"483",2169,"db67e47a7f5de6c8",37.516312,127.0634955,NA,NA,NA,NA
"484",2170,"1c51ac53ea2eec54",37.2357895,126.7137385,"대한민국","경기도","화성시","송산면"
"485",2186,"bef72270a98b6d02",37.6758986,127.2020775,NA,NA,NA,NA
"486",2189,"e03f9131099231cf",35.160005,129.1577816,"대한민국","부산광역시","해운대구","우1동"
"487",2190,"4d6aeaed7bae51f2",37.7100974,126.90444922,NA,NA,NA,NA
"488",2202,"19022a634ac769e6",37.510624,126.8406744,NA,NA,NA,NA
"489",2204,"70fc7128b363a06",37.447552104149,126.665876943003,NA,NA,NA,NA
"490",2210,"5eaa367317739b47",37.6568012,127.2722987,NA,NA,NA,NA
"491",2225,"55ee4450b754d75",37.6582317,127.0373921,"대한민국","서울특별시","도봉구","도봉로133길"
"492",2232,"520aa2507a07be77",37.4497725,126.8827183,"대한민국","경기도","광명시","소하1동"
"493",2233,"f77623da1c5bbe62",37.8334938,127.0656648,NA,NA,NA,NA
"494",2234,"d47766246d3efd98",37.247957,127.0291649,NA,NA,NA,NA
"495",2241,"1fb7022ab79a87a0",35.8340934,128.7294844,NA,NA,NA,NA
"496",2249,"f1c49e35983f4ff",37.1722518,127.0447679,NA,NA,NA,NA
"497",2250,"ef97e06005f0aaae",38.3810656,128.4659144,"대한민국","강원도","고성군","간성읍"
"498",2251,"f65d8e9b05d31bcd",36.9876104,127.1140106,"대한민국","경기도","평택시","합정동"
"499",2252,"c9a22a8cd02c198b",35.2016252,129.1199904,NA,NA,NA,NA
"500",2255,"f70f26ec1bd20b1a",35.8608757,128.4614086,NA,NA,NA,NA
"501",2257,"fffec808edbf29e6",36.9059016,127.0991755,"대한민국","충청남도","천안시","서북구"
"502",2268,"af5cf1cdf5b5c86",33.2732632,126.7014362,"대한민국","제주특별자치도","서귀포시","남원읍"
"503",2270,"4bb0acca047027b",37.261289,127.0263425,NA,NA,NA,NA
"504",2283,"597d29dcd5b8f096",37.3210343,127.9540832,"대한민국","강원도","원주시","단구동"
"505",2284,"7f18bf349fa36da2",37.5771749,128.4191308,"대한민국","강원도","평창군","용평면"
"506",2285,"5344b2d6e399c2d3",37.2995473,126.8568944,NA,NA,NA,NA
"507",2289,"73de4a2819da8f63",37.6710271,126.7576576,NA,NA,NA,NA
"508",2312,"f1b1ae26cbb4778f",36.3609022,126.6024646,NA,NA,NA,NA
"509",2315,"1899458353f110bd",37.5507534,127.0899282,NA,NA,NA,NA
"510",2318,"496c269c95079ea4",36.1526064,128.3082507,NA,NA,NA,NA
"511",2329,"6a24b4b3cbbd5dfa",34.8675161,128.6410223,NA,NA,NA,NA
"512",2331,"5a71fce7d4ef520",36.6739752,127.4919816,NA,NA,NA,NA
"513",2333,"ef3835cc69d1c4a3",37.4058491,126.9573395,"대한민국","경기도","안양시","동안구"
"514",2339,"d504389fb8f2e7c3",35.5872138,129.3680762,NA,NA,NA,NA
"515",2340,"fba0cbfcc337f816",37.6049801,126.9996006,NA,NA,NA,NA
"516",2341,"d17ec91cb50b2124",35.1839194,128.7984795,"대한민국","경상남도","김해시","장유면"
"517",2347,"391bba910fc194c4",37.005896,127.1716441,NA,NA,NA,NA
"518",2349,"4b10e3f01c95fd78",37.5213774,126.7017036,"대한민국","인천광역시","부평구","청천1동"
"519",2358,"656e034f8708940f",35.8467253,127.1101858,"대한민국","전라북도","전주시","덕진구"
"520",2360,"67779a61afc1d563",36.1283998,128.4186786,"대한민국","경상북도","구미시","구포동"
"521",2364,"f55cfa6c3ba7262f",35.5379314,128.4868389,"대한민국","경상남도","창녕군","창녕읍"
"522",2367,"1a6d38f0e05bd4cd",37.517445,126.8368439,"","","",""
"523",2373,"f31c4276dcbbe946",37.3821156,126.9741293,"대한민국","경기도","의왕시","내손동"
"524",2384,"98b7124ad7e984cb",37.3942053,126.6316167,"대한민국","인천광역시","연수구","송도2동"
"525",2389,"9631457234d7ddc8",37.2014973,127.0616404,NA,NA,NA,NA
"526",2393,"9a6e9d1233aa1ce7",37.4198341,127.1334095,NA,NA,NA,NA
"527",2394,"a5ae7ae7c862cba8",36.0719827,128.3479166,NA,NA,NA,NA
"528",2396,"8a31713ca4b133de",36.0791731,128.4117312,"대한민국","경상북도","칠곡군","석적읍"
"529",2399,"3d4731e0abaded9d",36.118808,128.4243238,NA,NA,NA,NA
"530",2403,"6cb019f4ef882671",36.1279637,128.41772,NA,NA,NA,NA
"531",2404,"21ff6d6b11a4cc4",36.1889693,127.7804332,"대한민국","충청북도","영동군","영동읍"
"532",2407,"6e511cfa20b1f23",36.0791121,128.4154571,NA,NA,NA,NA
"533",2409,"1639dd7da162d720",37.7540136,126.7653274,NA,NA,NA,NA
"534",2410,"ada9d3538c57cd68",36.0944508,128.3560294,NA,NA,NA,NA
"535",2412,"427ca66533a39398",36.1650882,128.3478694,NA,NA,NA,NA
"536",2416,"fdb1488b3495626",36.7086619,127.4201891,"대한민국","충청북도","청원군","오창읍"
"537",2424,"d0d5915ddd5fddec",35.4620149820974,128.001608314783,NA,NA,NA,NA
"538",2430,"d860bbbb59413b40",37.118404,126.9144941,NA,NA,NA,NA
"539",2431,"9f4855b82a5d7a96",37.2672102,127.0829265,NA,NA,NA,NA
"540",2441,"39a1678b6f1fe500",37.5865474,127.0767886,NA,NA,NA,NA
"541",2444,"9351ad94c28b1d22",35.166274,127.4544344,NA,NA,NA,NA
"542",2454,"26ce07e8525df38a",35.38936132,129.14808782,"대한민국","경상남도","양산시","주진동"
"543",2455,"d5dc8174ba2548ba",36.1414605,128.3196602,"대한민국","경상북도","구미시","도량동"
"544",2456,"9fba4fe64518d71b",35.0537886,128.9635936,NA,NA,NA,NA
"545",2457,"6559cab41016966b",36.1513949,128.3080539,NA,NA,NA,NA
"546",2458,"80794190a1485c64",37.6494486,127.0589845,"대한민국","서울특별시","노원구","상계6.7동"
"547",2461,"a4d222142253de30",37.5118281,126.7293256,NA,NA,NA,NA
"548",2464,"d2e6d1bc0f97b3b1",36.9771189,126.680605,NA,NA,NA,NA
"549",2470,"738c34137c75e630",37.5371132,126.8403759,"대한민국","서울특별시","강서구","가로공원로84길"
"550",2471,"1ea783aa4ae4de91",35.8693181,127.125715,NA,NA,NA,NA
"551",2482,"1cadf3950d83d8a6",37.4903613,126.8627207,NA,NA,NA,NA
"552",2484,"368ced1601c3d06",37.6398713,126.6345465,NA,NA,NA,NA
"553",2485,"78a7b7d9c007f4ed",37.4652868,126.6641538,NA,NA,NA,NA
"554",2490,"eb03796d3804e22f",35.0815545,128.9017696,NA,NA,NA,NA
"555",2494,"66abbd90a9e59131",37.7116281,126.7895206,NA,NA,NA,NA
"556",2498,"ddb744d7e1adf054",35.8694031,128.6415549,"대한민국","대구광역시","수성구","만촌1동"
"557",2502,"281483c0e5415a7e",35.4974477,128.9301343,NA,NA,NA,NA
"558",2503,"6a94e37dd8159b35",35.178509,129.1748467,NA,NA,NA,NA
"559",2512,"f1c67730230d9efa",37.6177534935311,127.10609589055,"대한민국","서울특별시","중랑구","신내1동"
"560",2518,"c02c0812098c0fa6",35.4882403,129.3059887,"대한민국","울산광역시","울주군","청량면"
"561",2531,"1316d0620eaf5b3f",35.8908942,128.6274138,NA,NA,NA,NA
"562",2534,"31a08de7e5a3d2af",37.2390095,127.1719986,"대한민국","경기도","용인시","처인구"
"563",2536,"73f935b5598a109a",37.6604275,127.0327433,NA,NA,NA,NA
"564",2538,"a585cc84651cfd6c",37.4769201,126.8593783,"대한민국","경기도","광명시","광명로888번길"
"565",2545,"6bdd4f19a27c9ba9",35.9439943,128.5677274,NA,NA,NA,NA
